field_id,year,company_type,listed_security_sessions,dsl_non_null,dsl_missing
financial.indicator.q_investincome,2024,not_provided_by_source,1236332,1156220,80112
financial.indicator.q_investincome,2025,not_provided_by_source,1251467,1184391,67076
financial.indicator.q_investincome,2026,not_provided_by_source,868253,822191,46062
financial.indicator.q_investincome_to_ebt,2010,not_provided_by_source,452712,263757,188955
financial.indicator.q_investincome_to_ebt,2011,not_provided_by_source,536606,301968,234638
financial.indicator.q_investincome_to_ebt,2012,not_provided_by_source,586712,322159,264553
financial.indicator.q_investincome_to_ebt,2013,not_provided_by_source,587580,340363,247217
financial.indicator.q_investincome_to_ebt,2014,not_provided_by_source,620068,389055,231013
financial.indicator.q_investincome_to_ebt,2015,not_provided_by_source,665185,422732,242453
financial.indicator.q_investincome_to_ebt,2016,not_provided_by_source,704146,471031,233115
financial.indicator.q_investincome_to_ebt,2017,not_provided_by_source,799069,582367,216702
financial.indicator.q_investincome_to_ebt,2018,not_provided_by_source,856805,655304,201501
financial.indicator.q_investincome_to_ebt,2019,not_provided_by_source,890261,675415,214846
financial.indicator.q_investincome_to_ebt,2020,not_provided_by_source,952002,680699,271303
