field_id,year,company_type,listed_security_sessions,dsl_non_null,dsl_missing
financial.indicator.tangibleasset_to_netdebt,2012,not_provided_by_source,586712,0,586712
financial.indicator.tangibleasset_to_netdebt,2013,not_provided_by_source,587580,0,587580
financial.indicator.tangibleasset_to_netdebt,2014,not_provided_by_source,620068,20,620048
financial.indicator.tangibleasset_to_netdebt,2015,not_provided_by_source,665185,13,665172
financial.indicator.tangibleasset_to_netdebt,2016,not_provided_by_source,704146,14,704132
financial.indicator.tangibleasset_to_netdebt,2017,not_provided_by_source,799069,270,798799
financial.indicator.tangibleasset_to_netdebt,2018,not_provided_by_source,856805,1237,855568
financial.indicator.tangibleasset_to_netdebt,2019,not_provided_by_source,890261,1082,889179
financial.indicator.tangibleasset_to_netdebt,2020,not_provided_by_source,952002,2320,949682
financial.indicator.tangibleasset_to_netdebt,2021,not_provided_by_source,1062390,353,1062037
financial.indicator.tangibleasset_to_netdebt,2022,not_provided_by_source,1149262,1374,1147888
financial.indicator.tangibleasset_to_netdebt,2023,not_provided_by_source,1211954,167472,1044482
financial.indicator.tangibleasset_to_netdebt,2024,not_provided_by_source,1236332,491497,744835
financial.indicator.tangibleasset_to_netdebt,2025,not_provided_by_source,1251467,433700,817767
financial.indicator.tangibleasset_to_netdebt,2026,not_provided_by_source,868253,324309,543944
